Customer_ID,Customer_Name,Email,Phone_Number,Product,Quantity,Price_Per_Item,Total_Price,Purchase_Date,Season,Season_Number,Recency,Avg_Order_Value,Cluster_Label,Segment,Suggested_Campaign
2306,Pedro Moore,wmaddox@gmail.com,001-083-610-1579x9574,Cardigan,1,4761,4761,2023-11-20,Autumn,3,496,4761.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2307,Patricia Howell,jenna93@allen.net,509-328-0226x98492,Waterproof Shoes,4,3251,13004,2023-08-28,Monsoon,4,580,3251.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2308,Robert Jackson,reneemartinez@yahoo.com,283.539.8716,Umbrella,2,4586,9172,2023-08-02,Monsoon,4,606,4586.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2309,Kristina Wright,sheltonwanda@yahoo.com,(046)814-2988x776,Sandals,1,4286,4286,2024-07-25,Summer,0,248,4286.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2310,Donald Harvey,hansonjoseph@yahoo.com,2849277480,Blazer,5,3046,15230,2024-09-03,Autumn,3,208,3046.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2311,John Clarke,mmoses@todd.biz,735-087-4795x81507,Cardigan,3,778,2334,2024-10-13,Autumn,3,168,778.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2312,Austin Cruz,sharper@davis-herrera.biz,001-404-780-4035x04456,Sunglasses,1,4394,4394,2023-06-07,Summer,0,662,4394.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2313,Michelle Roberts,jeffreyluna@gmail.com,(121)481-6091x46297,Scarf,5,2085,10425,2023-01-27,Winter,1,793,2085.0,2,Lost Customers,Re-engagement Emails & Offers
2314,Casey Cruz,paulwarren@hotmail.com,001-836-290-7997x027,Full-Sleeve Shirt,2,1900,3800,2023-10-28,Autumn,3,519,1900.0,2,Lost Customers,Re-engagement Emails & Offers
2315,Mr. Benjamin Perez,lauraanderson@thomas-sutton.net,+1-061-277-6204x68835,Jacket,5,3331,16655,2023-12-11,Winter,1,475,3331.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2316,Melanie Hayes,fischerrobyn@hoffman.net,001-688-204-7253x059,Jeans,4,1935,7740,2024-04-16,Spring,2,348,1935.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2317,Jeremy Fernandez,wburns@gmail.com,491.700.9883x453,Sweater,1,3008,3008,2023-01-11,Winter,1,809,3008.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2318,Joseph Garcia,dramos@taylor.com,(237)453-0153,Sweater,3,1404,4212,2024-01-13,Winter,1,442,1404.0,2,Lost Customers,Re-engagement Emails & Offers
2319,Sarah Davidson,cwilson@hotmail.com,403.307.6123,Sandals,4,4531,18124,2024-06-28,Summer,0,275,4531.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2320,Tracey Smith,jaredward@harrell.net,001-916-240-6300,Tank Top,2,3170,6340,2024-06-15,Summer,0,288,3170.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2321,Scott Martinez,delgadolinda@gmail.com,001-756-744-6669,Waterproof Shoes,4,2961,11844,2024-06-06,Monsoon,4,297,2961.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2322,Jacob Cummings,medinabryan@hotmail.com,2205669977,Shorts,1,4988,4988,2023-08-25,Summer,0,583,4988.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2323,Alexa Ferguson,hperry@yahoo.com,062.354.1482x313,Raincoat,4,4122,16488,2024-06-11,Monsoon,4,292,4122.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2324,Zachary Winters,michaelharris@gmail.com,490.841.7915,Shorts,5,560,2800,2024-06-24,Summer,0,279,560.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2325,Sylvia Wheeler,brianhenderson@yahoo.com,(265)394-8206x0523,Shorts,3,3010,9030,2024-06-23,Summer,0,280,3010.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2326,David Lindsey,nicoleandrade@juarez.info,(125)625-0866x8246,Sunglasses,4,1259,5036,2023-06-23,Summer,0,646,1259.0,2,Lost Customers,Re-engagement Emails & Offers
2327,Christine Flynn,jason61@williamson-clark.com,451.682.3641,Sandals,3,2210,6630,2023-07-09,Summer,0,630,2210.0,2,Lost Customers,Re-engagement Emails & Offers
2328,William Martinez,rwilkerson@silva.com,001-840-135-5244x690,Umbrella,2,655,1310,2024-09-23,Monsoon,4,188,655.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2329,Kyle Carpenter,brittany48@yahoo.com,322-345-3061x4402,T-Shirt,2,1730,3460,2023-05-01,Spring,2,699,1730.0,2,Lost Customers,Re-engagement Emails & Offers
2330,Marcus Alvarez,joshualopez@kelley.net,353.232.9212x690,Shorts,2,2900,5800,2024-08-26,Summer,0,216,2900.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2331,Connie Rose,kenneth11@hotmail.com,097.257.6935x485,Jeans,2,760,1520,2023-04-14,Spring,2,716,760.0,2,Lost Customers,Re-engagement Emails & Offers
2332,Peggy Dudley,ncervantes@yahoo.com,099-182-6707,Sandals,1,4709,4709,2024-06-11,Summer,0,292,4709.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2333,Christina Russo,kennethrodriguez@hayes.com,001-946-863-1709x6124,Raincoat,5,638,3190,2023-08-07,Monsoon,4,601,638.0,2,Lost Customers,Re-engagement Emails & Offers
2334,Gabrielle Mcdonald,claire49@hotmail.com,001-530-540-3725x3636,Raincoat,3,1672,5016,2024-07-24,Monsoon,4,249,1672.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2335,Kent Fleming,ybowers@gmail.com,946-153-4884x4744,Raincoat,5,2796,13980,2024-09-14,Monsoon,4,197,2796.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2336,Shawn Barton MD,colemark@hotmail.com,(682)414-9456x8150,Sweater,5,3716,18580,2023-01-21,Winter,1,799,3716.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2337,Jeremy Ritter,sherryaguilar@gmail.com,850-880-6677,Sweater,4,1389,5556,2025-12-28,Winter,1,-273,1389.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2338,Carol Dickerson,donna41@hotmail.com,2130881722,Jeans,4,1164,4656,2023-03-28,Spring,2,733,1164.0,2,Lost Customers,Re-engagement Emails & Offers
2339,Sabrina Suarez,anthony88@hotmail.com,+1-333-658-4419,Cardigan,5,3672,18360,2023-09-27,Autumn,3,550,3672.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2340,Sherri Owens,timothy09@dalton.com,241-303-5324,T-Shirt,2,646,1292,2024-05-02,Spring,2,332,646.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2341,Sydney Reyes,alan02@gmail.com,001-735-075-2063x8141,Loafers,2,2412,4824,2023-10-28,Autumn,3,519,2412.0,2,Lost Customers,Re-engagement Emails & Offers
2342,Thomas Williams,usimmons@johnson-cruz.com,702.749.5861,T-Shirt,5,3399,16995,2024-04-05,Spring,2,359,3399.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2343,Barbara Hardy,garciamichael@hotmail.com,001-394-464-5093x027,Jeans,2,962,1924,2025-04-01,Spring,2,-2,962.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2344,Cheryl Powell,brianwalter@hotmail.com,4244392928,Raincoat,1,3365,3365,2024-08-07,Monsoon,4,235,3365.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2345,Kyle Moses,kwiggins@yahoo.com,853-139-7644,Jeans,1,2024,2024,2024-04-20,Spring,2,344,2024.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2346,James Humphrey,jburke@horton.org,001-054-935-2160,Boots,1,3925,3925,2024-01-28,Winter,1,427,3925.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2347,Michael Graham,kramerzachary@hayes.com,(994)059-6491,Jacket,4,1055,4220,2023-02-25,Winter,1,764,1055.0,2,Lost Customers,Re-engagement Emails & Offers
2348,Vanessa Jones,lisafox@yahoo.com,5361719839,Raincoat,1,3652,3652,2023-06-19,Monsoon,4,650,3652.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2349,Roy Munoz,johnnorris@newman.org,001-278-899-8653x805,Cardigan,4,3484,13936,2024-11-02,Autumn,3,148,3484.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2350,Zachary Smith,pfox@gmail.com,059-013-4009,Umbrella,4,1670,6680,2023-06-19,Monsoon,4,650,1670.0,2,Lost Customers,Re-engagement Emails & Offers
2351,Christina Burnett,bharvey@mcclain.biz,(744)168-4780x1040,Loafers,1,2595,2595,2023-10-11,Autumn,3,536,2595.0,2,Lost Customers,Re-engagement Emails & Offers
2352,Matthew Cooke,nroman@brooks.info,001-447-226-3391x11937,Jeans,5,4722,23610,2024-05-08,Spring,2,326,4722.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2353,Hannah Wright,rebecca28@gentry.com,341.027.6278x54145,Shorts,4,4404,17616,2023-08-19,Summer,0,589,4404.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2354,Samuel Francis,markmerritt@yahoo.com,4014977220,Shorts,5,1171,5855,2023-08-21,Summer,0,587,1171.0,2,Lost Customers,Re-engagement Emails & Offers
2355,Stephanie Sims,ymarquez@costa-little.com,+1-175-405-2681x706,Sneakers,1,2244,2244,2024-05-17,Spring,2,317,2244.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2356,Autumn Ewing,ncopeland@hotmail.com,171.383.9306,Blazer,5,1498,7490,2024-10-14,Autumn,3,167,1498.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2357,Dana Thomas,ywilson@lane.info,+1-793-213-6388,Full-Sleeve Shirt,4,3393,13572,2024-10-26,Autumn,3,155,3393.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2358,Aaron Smith,derrickbeasley@diaz-ray.net,522.173.4678,Jeans,5,2547,12735,2023-05-26,Spring,2,674,2547.0,2,Lost Customers,Re-engagement Emails & Offers
2359,Valerie Dalton DVM,xhall@wolf-bates.com,111-344-4666x645,Umbrella,5,4709,23545,2024-06-11,Monsoon,4,292,4709.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2360,Gabriella Baird,ywolf@allen.com,(098)438-9422x39395,Loafers,5,3076,15380,2023-09-01,Autumn,3,576,3076.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2361,Russell Hughes,millerjesse@hotmail.com,698-815-0416,Raincoat,5,525,2625,2025-07-26,Monsoon,4,-118,525.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2362,Amanda Brown,rbeck@hotmail.com,921-837-9166x5204,Waterproof Shoes,3,3407,10221,2024-09-01,Monsoon,4,210,3407.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2363,Michael Spencer,austinbrowning@yahoo.com,001-731-199-9214x248,Jeans,1,2161,2161,2024-03-19,Spring,2,376,2161.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2364,Kendra Boyd,howardjeremiah@gmail.com,221.104.8741,Umbrella,2,1107,2214,2023-07-06,Monsoon,4,633,1107.0,2,Lost Customers,Re-engagement Emails & Offers
2365,Matthew Johnson,dlane@strong.com,859.563.5613,Scarf,3,1093,3279,2024-01-11,Winter,1,444,1093.0,2,Lost Customers,Re-engagement Emails & Offers
2366,Kevin Mack,rorr@gmail.com,1825819283,Jacket,4,4191,16764,2023-12-17,Winter,1,469,4191.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2367,Danielle Williams,smithalexander@wallace-conrad.org,654-356-0665,Scarf,5,2702,13510,2023-01-17,Winter,1,803,2702.0,2,Lost Customers,Re-engagement Emails & Offers
2368,Sarah Rodriguez,melvin30@yahoo.com,+1-371-791-9220x610,Tank Top,3,913,2739,2024-08-05,Summer,0,237,913.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2369,Kayla Martin,peter47@anderson-harris.com,5425289041,Light Jacket,2,2855,5710,2024-03-22,Spring,2,373,2855.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2370,Bobby Scott,audrey62@west-copeland.biz,001-599-581-5286,Sandals,4,2197,8788,2024-07-01,Summer,0,272,2197.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2371,Kayla Thornton,andrehess@gmail.com,+1-039-472-7152x304,Raincoat,5,3607,18035,2024-07-06,Monsoon,4,267,3607.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2372,Tracy Miller,tranjeffrey@gmail.com,869.740.7092x365,Sunglasses,3,2764,8292,2024-08-16,Summer,0,226,2764.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2373,Miranda Smith,chandlerbrittany@hotmail.com,(031)232-5795x97361,Full-Sleeve Shirt,4,1995,7980,2023-11-17,Autumn,3,499,1995.0,2,Lost Customers,Re-engagement Emails & Offers
2374,Scott Rangel,thompsonkurt@abbott.com,9115142612,Boots,1,1378,1378,2025-12-28,Winter,1,-273,1378.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2375,Michael Browning,tuckerrobert@costa-haynes.biz,645.675.7614,Raincoat,2,2334,4668,2024-08-14,Monsoon,4,228,2334.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2376,Terry Miller,shelby82@pham.com,+1-048-498-0933x64630,Jacket,5,1460,7300,2024-01-15,Winter,1,440,1460.0,2,Lost Customers,Re-engagement Emails & Offers
2377,Scott Brown,rjenkins@yahoo.com,944-854-3877,Waterproof Shoes,3,1330,3990,2024-08-28,Monsoon,4,214,1330.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2378,Samantha Morris,jenniferwatkins@humphrey.com,(172)926-9032x1891,Full-Sleeve Shirt,2,2119,4238,2024-09-06,Autumn,3,205,2119.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2379,Brittany Fry,smorrow@edwards.com,749.074.0673x1294,Waterproof Shoes,4,4469,17876,2025-09-24,Monsoon,4,-178,4469.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2380,William Davila,ggibson@dominguez-castillo.net,473.330.2710x776,Cardigan,4,1026,4104,2023-11-14,Autumn,3,502,1026.0,2,Lost Customers,Re-engagement Emails & Offers
2381,Amber Holland,daniel80@hotmail.com,843-437-4205x374,Loafers,1,4358,4358,2023-10-05,Autumn,3,542,4358.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2382,Alexander Pineda,brian65@gmail.com,+1-144-168-9574,Blazer,3,2452,7356,2024-11-24,Autumn,3,126,2452.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2383,Christopher Murillo,georgemorgan@gmail.com,890-903-0812x77373,Umbrella,1,4318,4318,2024-06-10,Monsoon,4,293,4318.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2384,Erik Baxter,amanda19@coffey.biz,(670)216-9054x72168,Blazer,3,1299,3897,2024-09-24,Autumn,3,187,1299.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2385,Steve Hall,jeffrey88@gmail.com,202-607-2492x3271,Jeans,5,1580,7900,2024-05-14,Spring,2,320,1580.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2386,Cynthia Green,ashley48@hotmail.com,(895)814-6847x098,Sandals,2,1953,3906,2023-08-22,Summer,0,586,1953.0,2,Lost Customers,Re-engagement Emails & Offers
2387,Sean Delgado,landryandrew@gmail.com,(508)933-7714x19941,Raincoat,4,3891,15564,2023-08-25,Monsoon,4,583,3891.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2388,Kyle Perry,susan55@yahoo.com,341-351-2037,Umbrella,4,2954,11816,2023-06-28,Monsoon,4,641,2954.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2389,Edward Cruz,moorejennifer@hotmail.com,923.525.3443,Loafers,5,1256,6280,2023-09-19,Autumn,3,558,1256.0,2,Lost Customers,Re-engagement Emails & Offers
2390,Anthony Vasquez,marc61@gmail.com,(923)114-4371,Full-Sleeve Shirt,5,3204,16020,2024-09-12,Autumn,3,199,3204.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2391,Lauren Harrell,kristina87@medina.com,001-927-232-7021,Sandals,4,3632,14528,2023-08-28,Summer,0,580,3632.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2392,Raymond Blake MD,jillleon@gmail.com,(161)743-3116,Sneakers,2,3241,6482,2024-05-19,Spring,2,315,3241.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2393,Bryan Turner,rgarcia@salinas-henderson.com,760.227.4911,Sweater,5,1091,5455,2025-12-24,Winter,1,-269,1091.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2394,Emily Irwin,frich@yahoo.com,001-684-721-4034x25597,Sandals,3,4647,13941,2023-07-23,Summer,0,616,4647.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2395,Maxwell Franklin,lauracampbell@landry-bryan.com,247.573.0415x14599,Sneakers,1,4252,4252,2024-04-16,Spring,2,348,4252.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2396,James Sandoval,moniquesmith@griffin.com,+1-354-783-2879x9308,Sneakers,2,3475,6950,2023-04-22,Spring,2,708,3475.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2397,Joseph Ramirez,glopez@gonzalez-townsend.com,001-288-449-1391x961,Light Jacket,1,1784,1784,2023-04-13,Spring,2,717,1784.0,2,Lost Customers,Re-engagement Emails & Offers
2398,Christopher Richardson,darrell37@fischer.com,001-746-440-3595x8416,Sandals,3,4110,12330,2024-07-21,Summer,0,252,4110.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2399,Melissa Rogers,martinezsusan@webb-morgan.info,(490)149-0198x822,Sunglasses,4,1903,7612,2025-06-08,Summer,0,-70,1903.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2400,Mitchell Hobbs,kberry@hotmail.com,001-844-094-9378,Blazer,1,2831,2831,2024-10-03,Autumn,3,178,2831.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2401,Leslie Serrano,zsilva@yahoo.com,+1-193-488-5482x8243,Waterproof Shoes,4,4212,16848,2023-07-16,Monsoon,4,623,4212.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2402,Debra Wilkins,matthewwhite@yahoo.com,(216)029-3810x0654,Sweater,1,3356,3356,2023-12-08,Winter,1,478,3356.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2403,Lori Kramer,tclark@gmail.com,7581622991,Light Jacket,4,3307,13228,2024-03-04,Spring,2,391,3307.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2404,Joshua Austin,jonathonharper@gonzales-graham.com,3041524806,Scarf,5,2503,12515,2023-12-06,Winter,1,480,2503.0,2,Lost Customers,Re-engagement Emails & Offers
2405,Matthew Mendoza,morganwilson@gmail.com,+1-835-048-1521x099,Boots,3,822,2466,2024-01-06,Winter,1,449,822.0,2,Lost Customers,Re-engagement Emails & Offers
2406,Charles Davies,donald16@bautista.com,(648)443-0701,Sneakers,4,1012,4048,2024-05-06,Spring,2,328,1012.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2407,Claire Munoz,fbaker@kim.com,082-911-3098,Jacket,1,1023,1023,2023-12-28,Winter,1,458,1023.0,2,Lost Customers,Re-engagement Emails & Offers
2408,Jeffrey Morales,fcox@hotmail.com,776.639.4346x45332,Sweater,2,2415,4830,2023-12-26,Winter,1,460,2415.0,2,Lost Customers,Re-engagement Emails & Offers
2409,Tyler Johnson,wrightian@orozco-brewer.com,979.164.7021,Shorts,4,4963,19852,2023-08-10,Summer,0,598,4963.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2410,Erika Turner,shelly40@hotmail.com,789.151.7147x6460,Raincoat,3,3238,9714,2024-08-27,Monsoon,4,215,3238.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2411,Michael Turner,jenningschristopher@gmail.com,338-036-1613x67709,Sneakers,3,3327,9981,2024-05-15,Spring,2,319,3327.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2412,Mark Barr,meghanwright@yahoo.com,750-055-9958,Waterproof Shoes,2,1128,2256,2024-08-16,Monsoon,4,226,1128.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2413,Sierra Gomez,pierceralph@gmail.com,194-469-5970,Raincoat,5,3859,19295,2024-07-03,Monsoon,4,270,3859.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2414,Lisa Newton,vasquezpaul@yahoo.com,471-638-0242x317,Waterproof Shoes,1,4878,4878,2023-06-06,Monsoon,4,663,4878.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2415,Linda Rice,hbishop@gmail.com,(849)815-6286x36046,Tank Top,4,813,3252,2024-07-05,Summer,0,268,813.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2416,Mr. Jordan Gonzalez,foxnicholas@duncan-hall.com,+1-035-793-4677x25521,Sweater,2,2775,5550,2024-02-24,Winter,1,400,2775.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2417,William Kelley,samuel11@terry.net,946.945.2637x62327,Sweater,3,3106,9318,2024-01-01,Winter,1,454,3106.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2418,Jerry Williams,johnsonsharon@hotmail.com,(681)166-8597x972,Sunglasses,1,1581,1581,2023-06-25,Summer,0,644,1581.0,2,Lost Customers,Re-engagement Emails & Offers
2419,Victoria Kelly,sophiashea@yahoo.com,346-875-7257,Raincoat,3,1257,3771,2024-09-03,Monsoon,4,208,1257.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2420,Thomas Robinson,jonathanellison@porter-wiley.com,001-767-342-1985x6300,Sunglasses,1,1444,1444,2024-06-09,Summer,0,294,1444.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2421,Eric Moore,philip78@gmail.com,905-784-9400,Umbrella,2,3897,7794,2023-06-19,Monsoon,4,650,3897.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2422,Gina Hayden,tamara88@barber.org,502.432.6279x87363,Scarf,5,3896,19480,2025-12-27,Winter,1,-272,3896.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2423,Julie Owen,htate@gmail.com,(043)675-6189x1184,Loafers,3,1376,4128,2024-10-15,Autumn,3,166,1376.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2424,Amanda Garcia,justinhammond@williams.com,4418058745,T-Shirt,1,4106,4106,2024-04-28,Spring,2,336,4106.0,1,High-Value Loyal Customers,Exclusive Membership & VIP Rewards
2425,Scott Crawford,james52@thomas-boyd.org,(638)636-8056x3641,Umbrella,2,3282,6564,2023-08-16,Monsoon,4,592,3282.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2426,Jacob Harris,eclark@yahoo.com,001-774-658-6703x350,Loafers,4,1864,7456,2024-10-26,Autumn,3,155,1864.0,0,Low-Value Frequent Buyers,Discount Coupons & Loyalty Programs
2427,Kyle Dyer,phillip97@yahoo.com,029.344.1348,Sneakers,5,3744,18720,2023-05-15,Spring,2,685,3744.0,3,Seasonal Buyers,Seasonal Promotions & Personalized Offers
2428,Chelsea Martinez,gonzalezcody@williams.com,806.455.8882,Blazer,4,2372,9488,2023-09-17,Autumn,3,560,2372.0,2,Lost Customers,Re-engagement Emails & Offers
